created_at,trend,adjusted_close
2017-07-28,0.058,2806.75
2017-07-29,0.017,2733.5
2017-07-30,0.006,2766.49
2017-07-31,0.033,2883.27
2017-08-01,0.096,2746.99
2017-08-02,0.142,2720.53
2017-08-03,0.076,2809.99
2017-08-04,0.072,2878.49
2017-08-05,0.07,3262.8
2017-08-06,0.01,3232.03
2017-08-07,0.028,3401.91
2017-08-08,0.027,3429.38
2017-08-09,0.038,3348.79
2017-08-10,0.025,3425.67
2017-08-11,0.14,3654.37
2017-08-12,0.005,3871.62
2017-08-13,0.049,4062.6
2017-08-14,0.066,4327.94
2017-08-15,0.051,4161.66
2017-08-16,0.047,4387.4
2017-08-17,0.07,4278.92
2017-08-18,0.014,4105.37
2017-08-19,0.027,4150.45
2017-08-20,0.025,4066.6
2017-08-21,0.011,4005.1
2017-08-22,0.04,4089.7
2017-08-23,0.012,4141.09
2017-08-24,0.052,4318.35
2017-08-25,0.013,4364.41
2017-08-26,0.061,4352.3
2017-08-27,0.028,4345.75
2017-08-28,0.041,4390.31
2017-08-29,0.033,4597.31
2017-08-30,0.034,4583.02
2017-08-31,0.033,4735.11
2017-09-01,0.011,4921.85
2017-09-02,0.045,4573.8
2017-09-03,0.01,4612.92
2017-09-04,0.068,4267.45
2017-09-05,0.032,4409.08
2017-09-06,0.04,4618.71
2017-09-07,0.03,4635.6
2017-09-08,0.034,4326.45
2017-09-09,0.017,4335.13
2017-09-10,0.035,4245.89
2017-09-11,0.062,4217.9
2017-09-12,0.056,4158.92
2017-09-13,0.106,3870.29
2017-09-14,0.096,3243.08
2017-09-15,0.05,3713.76
2017-09-16,0.046,3698.92
2017-09-17,0.037,3689.61
2017-09-18,0.015,4100.28
2017-09-19,0.069,3907.96
2017-09-20,0.23,3882.16
2017-09-21,0.047,3617.27
2017-09-22,0.054,3600.83
2017-09-23,0.136,3788.02
2017-09-24,0.019,3667.52
2017-09-25,0.005,3932.83
2017-09-26,0.012,3892.7
2017-09-27,0.035,4212.2
2017-09-28,0.024,4195.65
2017-09-29,0.034,4172.79
2017-09-30,0.018,4360.62
2017-10-01,0.009,4403.09
2017-10-02,0.06,4401.32
2017-10-03,0.016,4314.18
2017-10-04,0.009,4218.66
2017-10-05,0.007,4321.44
2017-10-06,0.01,4371.94
2017-10-07,0.052,4435.81
2017-10-08,0.012,4611.7
2017-10-09,0.011,4777.49
2017-10-10,0.005,4763.36
2017-10-11,0.009,4824.2
2017-10-12,0.038,5432.62
2017-10-13,0.061,5637.26
2017-10-14,0.009,5824.71
2017-10-15,0.014,5688.14
2017-10-16,0.03,5759.33
2017-10-17,0.027,5598.58
2017-10-18,0.007,5575.83
2017-10-19,0.011,5698.65
2017-10-20,0.04,5993.11
2017-10-21,0.078,6006.65
2017-10-22,0.026,5982.86
2017-10-23,0.004,5903.61
2017-10-24,0.02,5513.08
2017-10-25,0.006,5734.0
2017-10-26,0.004,5887.61
2017-10-27,0.012,5764.56
2017-10-28,0.006,5726.61
2017-10-29,0.113,6147.52
2017-10-30,0.031,6124.28
2017-10-31,0.039,6451.24
2017-11-01,0.094,6737.78
2017-11-02,0.191,7024.81
2017-11-03,0.093,7152.12
2017-11-04,0.007,7363.8
2017-11-05,0.011,7389.55
2017-11-06,0.027,6959.23
2017-11-07,0.057,7102.75
2017-11-08,0.086,7444.36
2017-11-09,0.128,7129.59
2017-11-10,0.095,6565.8
2017-11-11,0.016,6339.86
2017-11-12,0.048,5878.13
2017-11-13,0.066,6522.45
2017-11-14,0.015,6597.06
2017-11-15,0.049,7283.22
2017-11-16,0.015,7853.68
2017-11-17,0.045,7699.95
2017-11-18,0.006,7780.91
2017-11-19,0.055,8042.64
2017-11-20,0.222,8244.69
2017-11-21,0.285,8099.97
2017-11-22,0.368,8234.55
2017-11-23,0.184,8013.41
2017-11-24,0.116,8200.8
2017-11-25,0.184,8754.69
2017-11-26,0.559,9318.42
2017-11-27,0.43,9733.2
2017-11-28,0.473,9906.04
2017-11-29,0.466,9837.86
2017-11-30,0.575,9946.76
2017-12-01,0.192,10861.47
2017-12-02,0.206,10912.73
2017-12-03,0.201,11246.21
2017-12-04,0.275,11623.91
2017-12-05,0.296,11667.13
2017-12-06,0.348,13749.57
2017-12-07,1.0,16850.31
2017-12-08,0.814,16047.61
2017-12-09,0.463,14843.42
2017-12-10,0.232,15059.6
2017-12-11,0.542,16732.47
2017-12-12,0.347,17083.9
2017-12-13,0.227,16286.82
2017-12-14,0.287,16467.91
2017-12-15,0.228,17604.85
2017-12-16,0.251,19345.49
2017-12-17,0.257,19065.71
2017-12-18,0.293,18972.32
2017-12-19,0.323,17523.7
2017-12-20,0.616,16461.97
2017-12-21,0.477,15632.12
2017-12-22,0.733,13664.97
2017-12-23,0.343,14396.46
2017-12-24,0.287,13789.95
2017-12-25,0.382,13833.49
2017-12-26,0.208,15756.56
2017-12-27,0.278,15416.64
2017-12-28,0.329,14398.7
2017-12-29,0.239,14392.57
2017-12-30,0.238,12531.52
2017-12-31,0.211,13850.4
2018-01-01,0.244,13444.88
2018-01-02,0.346,14754.13
2018-01-03,0.195,15156.62
2018-01-04,0.251,15180.08
2018-01-05,0.314,16954.78
2018-01-06,0.123,17172.3
2018-01-07,0.224,16228.16
2018-01-08,0.203,14976.17
2018-01-09,0.224,14468.5
2018-01-10,0.29,14919.49
2018-01-11,0.414,13308.06
2018-01-12,0.175,13841.19
2018-01-13,0.09,14243.12
2018-01-14,0.192,13638.63
2018-01-15,0.243,13631.98
2018-01-16,0.573,11282.49
2018-01-17,0.584,11162.7
2018-01-18,0.207,11175.52
2018-01-19,0.273,11521.76
2018-01-20,0.23,12783.94
2018-01-21,0.181,11549.93
2018-01-22,0.358,10814.52
2018-01-23,0.439,10858.23
2018-01-24,0.197,11429.02
2018-01-25,0.339,11175.87
2018-01-26,0.244,11104.2
2018-01-27,0.43,11459.71
2018-01-28,0.338,11767.74
2018-01-29,0.233,11189.32
2018-01-30,0.0,11233.95
