created_at,trend,adjusted_close
2017-10-08,0.002,301.97
2017-10-09,0.004,282.33
2017-10-10,0.006,290.93
2017-10-11,0.004,298.21
2017-10-12,0.007,290.81
2017-10-13,0.054,308.82
2017-10-14,0.009,316.35
2017-10-16,0.011,302.16
2017-10-18,0.006,296.19
2017-10-19,0.032,293.7
2017-10-20,0.013,287.54
2017-10-22,0.002,273.86
2017-10-23,0.0,279.39
2017-10-24,0.0,291.0
2017-10-25,0.056,286.19
2017-10-26,0.026,284.86
2017-10-27,0.011,280.56
2017-10-29,0.002,282.92
2017-10-30,0.004,284.93
2017-10-31,0.004,277.23
2017-11-01,0.007,269.64
2017-11-02,0.004,263.22
2017-11-03,0.004,276.79
2017-11-05,0.0,272.22
2017-11-06,0.002,273.87
2017-11-07,0.0,288.95
2017-11-08,0.006,313.2
2017-11-09,0.0,325.37
2017-11-10,0.004,325.89
2017-11-12,0.007,487.14
2017-11-13,0.004,421.66
2017-11-14,0.011,420.93
2017-11-16,0.002,419.44
2017-11-17,0.007,423.94
2017-11-18,0.002,453.55
2017-11-19,0.011,442.39
2017-11-20,0.114,485.96
2017-11-21,0.097,491.66
2017-11-22,0.071,573.66
2017-11-23,0.039,561.55
2017-11-24,0.276,560.92
2017-11-25,0.062,636.12
2017-11-26,0.041,616.45
2017-11-27,0.043,623.72
2017-11-28,0.151,609.83
2017-11-29,0.097,667.55
2017-11-30,0.069,758.71
2017-12-01,0.086,781.52
2017-12-02,0.045,764.95
2017-12-03,0.045,759.93
2017-12-04,0.05,764.64
2017-12-05,0.073,731.29
2017-12-06,0.041,667.35
2017-12-07,0.045,660.26
2017-12-08,0.028,700.25
2017-12-09,0.047,707.95
2017-12-10,0.746,669.63
2017-12-11,0.433,755.55
2017-12-12,0.039,881.35
2017-12-13,0.084,871.76
2017-12-14,0.058,927.76
2017-12-15,0.026,891.11
2017-12-16,0.289,987.53
2017-12-17,0.054,1084.54
2017-12-18,0.043,1142.44
2017-12-19,0.054,1136.12
2017-12-20,0.045,1433.41
2017-12-21,0.071,1339.73
2017-12-22,0.05,1099.65
2017-12-23,0.03,1160.85
2017-12-24,0.035,1096.43
2017-12-25,0.028,1109.1
2017-12-26,0.241,1180.57
2017-12-27,0.106,1133.36
2017-12-28,0.058,1103.06
2017-12-29,0.035,1089.31
2017-12-30,0.028,943.14
2017-12-31,0.028,1013.89
2018-01-01,0.05,1019.42
2018-01-02,0.058,1162.47
2018-01-03,0.047,1129.89
2018-01-04,0.043,1120.12
2018-01-05,0.071,1080.88
2018-01-06,0.028,1160.35
2018-01-07,1.0,1161.98
2018-01-08,0.063,1080.36
2018-01-09,0.03,1107.16
2018-01-10,0.017,1098.33
2018-01-11,0.019,1000.42
2018-01-12,0.022,1049.49
2018-01-13,0.019,1098.15
2018-01-14,0.037,999.61
2018-01-15,0.058,934.66
2018-01-16,0.024,743.43
2018-01-17,0.024,794.79
2018-01-18,0.021,821.16
2018-01-19,0.039,843.87
2018-01-20,0.021,925.1
2018-01-21,0.011,818.96
2018-01-22,0.028,762.38
2018-01-23,0.021,759.58
2018-01-24,0.026,787.92
2018-01-25,0.056,794.15
2018-01-26,0.015,782.76
2018-01-27,0.043,779.15
2018-01-28,0.021,821.25
2018-01-29,0.049,764.94
